longitude,housing_median_age,<1H OCEAN,INLAND,NEAR BAY,NEAR OCEAN,Total_Rooms,Median_Income
-122.35,34.0,0,0,1,0,3756.0,3.7562
-121.49,8.0,0,1,0,0,4651.500000000011,3.9143
-123.43,20.0,0,1,0,0,941.0,3.625
-116.99,29.0,0,1,0,0,4651.500000000011,3.5104
-117.89,35.0,1,0,0,0,1566.0,4.05
-116.21,34.0,0,1,0,0,941.0,1.9038
-117.93,36.0,1,0,0,0,1340.0,4.1731
-118.3,20.0,0,0,0,1,2625.0,3.9167
-118.25,26.0,1,0,0,0,3022.0,6.0531
-122.03,40.0,0,0,0,1,941.0,3.5938
-117.69,29.0,0,1,0,0,941.0,2.7986
-118.3,39.0,1,0,0,0,2802.0,2.6518
-120.76,17.0,0,1,0,0,941.0,1.9038
-119.74,36.0,0,1,0,0,941.0,1.9038
-121.35,20.0,0,1,0,0,4651.500000000011,4.3118
-118.7,27.0,1,0,0,0,1527.0,6.15921
-117.91,32.0,1,0,0,0,1997.0,4.4063
-123.34,15.0,0,1,0,0,2342.0,1.9038
-121.77,12.0,1,0,0,0,4651.500000000011,4.747
-121.94,14.0,0,1,0,0,1156.0,3.2396
-121.33,15.0,0,1,0,0,3137.0,4.6923
-122.79,9.0,1,0,0,0,4651.500000000011,5.038
-118.51,23.0,1,0,0,0,4651.500000000011,5.4609
-118.21,33.0,0,0,0,1,1278.0,3.5054
-122.26,52.0,0,0,1,0,2097.0,2.9899
-120.99,30.0,0,1,0,0,1975.0,2.6932
-122.45,52.0,0,0,1,0,1734.0,1.9038
-122.08,28.0,0,0,1,0,2377.0,4.4561
-122.03,16.0,0,0,1,0,1209.0,1.9038
-121.04,32.0,0,1,0,0,2916.0,2.5643
-118.15,5.0,0,1,0,0,4651.500000000011,3.5732
-118.2,52.0,1,0,0,0,3800.0,5.5524
-120.49,11.0,0,1,0,0,1721.0,1.9535
-122.49,33.0,0,0,0,1,3507.0,4.0795
-117.56,25.0,0,1,0,0,4651.500000000011,5.2898
-122.31,36.0,0,0,1,0,1526.0,3.5089
-118.27,20.0,0,1,0,0,941.0,2.9583
-118.01,26.0,1,0,0,0,2968.0,4.6094
-121.91,25.0,1,0,0,0,4258.0,5.1461
-122.04,37.0,0,1,0,0,1176.0,2.7167
-122.02,25.0,0,0,1,0,1205.0,2.4519
-119.87,30.0,0,1,0,0,1584.0,2.0658
-117.05,16.0,1,0,0,0,4552.0,2.25
-121.92,10.0,1,0,0,0,4651.500000000011,5.1643
-121.62,52.0,1,0,0,0,1437.0,3.6286
-118.75,26.0,1,0,0,0,966.0,5.1698
-118.18,29.0,1,0,0,0,941.0,2.4583
-117.71,25.0,1,0,0,0,1949.0,2.7601
-120.86,18.0,0,1,0,0,2829.0,1.9038
-116.92,11.0,1,0,0,0,2204.0,2.3693
-118.29,43.0,1,0,0,0,1902.0,1.9375
-122.46,37.0,0,0,0,1,1028.0,3.5035
-118.55,21.0,1,0,0,0,4651.500000000011,4.3458
-118.27,10.0,0,1,0,0,2184.0,4.7437
-121.99,18.0,1,0,0,0,4651.500000000011,5.0
-118.42,27.0,1,0,0,0,2795.0,5.1496
-117.98,24.0,1,0,0,0,1880.0,4.4545
-118.15,32.0,1,0,0,0,2630.0,2.4659
-118.09,34.0,0,1,0,0,3113.0,6.15921
-118.47,32.0,1,0,0,0,4651.500000000011,6.15921
-118.94,37.0,0,1,0,0,1667.0,2.875
-121.29,27.0,0,1,0,0,941.0,3.875
-121.91,26.0,1,0,0,0,2762.0,5.6062
-118.75,20.0,1,0,0,0,3495.0,5.8096
-120.35,17.0,0,1,0,0,941.0,2.0
-118.0,33.0,1,0,0,0,2053.0,4.0455
-122.02,26.0,1,0,0,0,2785.0,6.15921
-118.19,39.0,1,0,0,0,1074.0,2.3015
-118.46,20.0,1,0,0,0,4651.500000000011,4.2554
-117.91,20.0,1,0,0,0,4327.0,3.0441
-121.79,30.0,0,1,0,0,2602.0,4.7222
-122.09,18.0,0,0,1,0,1476.0,3.575
-121.53,25.0,0,1,0,0,4651.500000000011,2.7566
-122.01,11.0,0,1,0,0,4651.500000000011,3.8583
-117.87,13.0,1,0,0,0,1087.0,3.5326
-121.26,41.0,0,1,0,0,2398.0,3.0352
-118.14,26.0,1,0,0,0,2145.0,3.5972
-122.19,28.0,0,0,1,0,3144.0,2.9297
-118.06,38.0,1,0,0,0,2036.0,4.0625
-117.82,15.0,1,0,0,0,1010.0,2.5197
-117.24,33.0,0,0,0,1,1980.0,2.2042
-118.23,35.0,1,0,0,0,1366.0,2.2059
-119.82,41.0,0,1,0,0,1022.0,2.0781
-118.12,35.0,1,0,0,0,2248.0,3.0
-119.29,18.0,0,1,0,0,2581.0,1.9038
-122.46,10.0,0,0,1,0,1325.0,6.15921
-121.24,36.0,0,1,0,0,941.0,3.7734
-118.92,28.0,0,1,0,0,1148.0,2.9208
-122.48,48.0,0,0,1,0,2835.0,3.129
-121.97,27.0,0,0,0,1,4001.0,2.561
-121.31,45.0,0,1,0,0,2604.0,3.6667
-118.15,32.0,1,0,0,0,941.0,2.1591
-121.49,18.0,0,1,0,0,941.0,2.9219
-122.19,39.0,0,0,0,1,4402.0,6.15921
-118.3,32.0,1,0,0,0,2202.0,2.0307
-118.04,37.0,1,0,0,0,1948.0,3.225
-118.23,36.0,1,0,0,0,941.0,1.9038
-121.93,26.0,1,0,0,0,4651.500000000011,4.2281
-118.29,31.0,1,0,0,0,941.0,2.1542
-117.36,19.0,0,1,0,0,4592.0,3.3622
-117.96,36.0,1,0,0,0,2398.0,5.2816
-122.39,13.0,0,1,0,0,3604.0,2.4141
-118.13,45.0,0,1,0,0,1213.0,5.6629
-116.37,7.0,0,1,0,0,4651.500000000011,6.15921
-121.97,23.0,1,0,0,0,4651.500000000011,5.0824
-121.83,43.0,1,0,0,0,1461.0,3.2279
-118.41,31.0,1,0,0,0,1428.0,6.15921
-121.3,4.0,0,1,0,0,1515.0,2.8523
-118.34,37.0,1,0,0,0,1466.0,1.9038
-122.12,11.0,1,0,0,0,941.0,6.15921
-120.93,15.0,0,1,0,0,1248.0,3.3393
-117.9,37.0,1,0,0,0,1286.0,4.2019
-119.2,18.0,0,0,0,1,3208.0,3.8162
-118.31,14.0,1,0,0,0,1559.0,1.9949
-122.13,42.0,0,0,1,0,2390.0,6.15921
-121.7,21.0,1,0,0,0,3905.0,6.15921
-122.43,40.0,0,0,1,0,4651.500000000011,5.0519
-118.32,51.0,1,0,0,0,2010.0,2.0304
-121.89,30.0,0,1,0,0,4114.0,4.2227
-117.98,17.0,1,0,0,0,3506.0,3.3006
-122.19,49.0,0,0,1,0,1368.0,1.9038
-117.68,24.0,0,1,0,0,2626.0,1.9038
-118.73,14.0,0,1,0,0,3263.0,2.8603
-118.16,28.0,1,0,0,0,2922.0,2.9531
-117.67,10.0,1,0,0,0,941.0,6.15921
-117.06,24.0,0,0,0,1,2587.0,3.5066
-118.36,52.0,1,0,0,0,1096.0,3.0179
-121.77,45.0,0,1,0,0,2438.0,2.8351
-118.06,24.0,1,0,0,0,3983.0,4.6458
-118.19,33.0,0,1,0,0,1781.0,3.9963
-117.89,36.0,1,0,0,0,2656.0,3.8056
-122.39,22.0,0,1,0,0,2195.0,1.9038
-120.97,7.0,0,1,0,0,4651.500000000011,2.9451
-122.73,26.0,1,0,0,0,1446.0,4.3523
-122.47,51.0,0,0,1,0,2413.0,4.0089
-117.15,40.0,0,0,0,1,1809.0,2.6518
-117.07,38.0,0,0,0,1,3779.0,4.3529
-117.34,15.0,0,1,0,0,4651.500000000011,4.1883
-122.15,20.0,0,0,1,0,4651.500000000011,1.9045
-122.08,24.0,0,0,1,0,4651.500000000011,2.9167
-121.82,22.0,1,0,0,0,2044.0,3.7102
-118.29,31.0,1,0,0,0,4022.0,1.9038
-122.08,10.0,0,0,1,0,3046.0,3.9022
-117.58,4.0,1,0,0,0,2000.0,5.7709
-124.23,52.0,0,0,0,1,1112.0,3.3462
-120.59,20.0,1,0,0,0,3098.0,3.5744
-122.9,52.0,0,0,0,1,1275.0,2.3482
-118.52,42.0,1,0,0,0,1611.0,3.1923
-121.97,33.0,1,0,0,0,3162.0,3.6682
-117.98,18.0,1,0,0,0,3833.0,3.4679
-118.47,37.0,1,0,0,0,2155.0,3.4071
-122.43,52.0,0,0,1,0,2155.0,3.775
-118.21,44.0,1,0,0,0,1681.0,3.2222
-118.19,37.0,0,0,0,1,1834.0,2.137
-122.44,44.0,0,0,1,0,1545.0,3.875
-118.29,43.0,1,0,0,0,1711.0,3.5172
-122.48,48.0,0,0,1,0,2304.0,3.275
-117.93,31.0,1,0,0,0,2149.0,3.875
-120.02,32.0,0,1,0,0,1347.0,1.9038
-118.61,4.0,1,0,0,0,1949.0,5.0151
-122.34,28.0,0,0,0,1,3751.0,3.9728
-119.32,15.0,0,1,0,0,3111.0,5.1314
-119.88,22.0,0,0,0,1,2367.0,3.6304
-117.88,31.0,1,0,0,0,2549.0,6.15921
-116.28,18.0,0,1,0,0,941.0,2.5179
-118.39,52.0,1,0,0,0,3759.0,6.15921
-118.27,47.0,1,0,0,0,941.0,1.9038
-118.25,16.0,1,0,0,0,941.0,2.3942
-117.08,31.0,0,0,0,1,1070.0,6.15921
-116.88,37.0,0,1,0,0,1495.0,1.9038
-122.28,19.0,0,0,1,0,1207.0,1.9038
-122.48,31.0,0,0,0,1,2609.0,5.1054
-117.7,3.0,1,0,0,0,2443.0,4.1379
-117.89,35.0,1,0,0,0,941.0,4.5179
-118.28,20.0,1,0,0,0,2233.0,3.2011
-122.44,52.0,0,0,1,0,3505.0,4.3667
-117.99,35.0,0,1,0,0,1681.0,2.4911
-122.08,37.0,0,0,1,0,1997.0,2.1382
-119.83,30.0,0,1,0,0,3162.0,2.8359
-120.43,17.0,1,0,0,0,3172.0,4.3125
-119.08,15.0,0,1,0,0,1474.0,4.1528
-122.04,33.0,0,0,1,0,1653.0,3.1406
-118.2,36.0,1,0,0,0,1191.0,2.5185
-118.17,37.0,1,0,0,0,3714.0,4.2218
-117.28,20.0,0,0,0,1,4651.500000000011,4.3428
-118.37,36.0,1,0,0,0,2463.0,6.0176
-118.02,34.0,1,0,0,0,2518.0,4.7861
-122.04,30.0,0,0,0,1,2695.0,5.3972
-118.31,36.0,1,0,0,0,961.0,4.2596
-118.99,10.0,0,1,0,0,4651.500000000011,3.2917
-121.82,12.0,0,1,0,0,4651.500000000011,6.15921
-122.35,45.0,0,0,1,0,2142.0,3.0737
-121.99,13.0,0,1,0,0,3252.0,4.2137
-121.46,32.0,0,1,0,0,965.0,3.8611
-119.44,32.0,0,1,0,0,1153.0,2.825
-118.47,41.0,1,0,0,0,2331.0,2.288
-120.98,39.0,0,1,0,0,2617.0,1.9038
-118.18,30.0,1,0,0,0,2548.0,1.9038
-119.8,25.0,0,1,0,0,1717.0,1.9038
-121.12,36.0,0,1,0,0,941.0,3.4265
-117.06,23.0,0,0,0,1,1630.0,2.5625
-122.64,29.0,0,0,0,1,941.0,6.15921
-122.31,18.0,0,1,0,0,941.0,2.2583
-118.08,52.0,0,1,0,0,1282.0,6.1159
-122.34,44.0,0,0,0,1,1395.0,5.6206
-117.95,15.0,1,0,0,0,3057.0,6.15921
-120.16,21.0,0,1,0,0,2484.0,3.9722
-117.59,4.0,1,0,0,0,1793.0,4.2463
-118.06,20.0,1,0,0,0,4651.500000000011,4.0542
-122.61,18.0,1,0,0,0,2915.0,5.2452
-117.97,26.0,1,0,0,0,1616.0,5.5105
-120.84,14.0,0,1,0,0,3643.0,3.1523
-119.19,34.0,0,0,0,1,2610.0,3.9722
-118.31,50.0,1,0,0,0,941.0,2.775
-118.19,44.0,1,0,0,0,1436.0,3.2768
-122.29,20.0,0,0,1,0,3426.0,4.4911
-118.19,32.0,1,0,0,0,2762.0,2.5719
-117.88,15.0,1,0,0,0,957.0,3.0263
-118.07,19.0,1,0,0,0,1554.0,3.125
-118.3,35.0,1,0,0,0,3213.0,2.8342
-117.99,18.0,1,0,0,0,2024.0,3.5848
-121.57,18.0,0,1,0,0,4651.500000000011,4.5714
-122.45,20.0,0,0,1,0,3306.0,5.7984
-122.21,18.0,0,0,1,0,2962.0,2.7399
-117.9,34.0,1,0,0,0,1396.0,4.675
-121.84,18.0,1,0,0,0,2749.0,3.925
-117.92,37.0,1,0,0,0,2038.0,5.2416
-118.27,39.0,1,0,0,0,2078.0,1.9038
-120.87,7.0,0,1,0,0,4651.500000000011,3.1042
-118.56,36.0,1,0,0,0,2406.0,4.6944
-117.38,9.0,1,0,0,0,4651.500000000011,3.375
-122.19,39.0,0,1,0,0,4179.0,2.3507
-118.27,48.0,1,0,0,0,1560.0,5.5118
-118.54,17.0,1,0,0,0,4651.500000000011,3.0943
-118.38,45.0,1,0,0,0,2098.0,3.9615
-118.28,45.0,1,0,0,0,1607.0,3.1445
-117.13,35.0,0,0,0,1,941.0,1.9038
-118.47,34.0,1,0,0,0,1875.0,2.8417
-122.02,33.0,1,0,0,0,2563.0,6.15921
-118.03,35.0,1,0,0,0,2470.0,5.2736
-119.12,12.0,0,1,0,0,4651.500000000011,4.4561
-118.34,52.0,1,0,0,0,1482.0,3.7167
-118.03,32.0,0,1,0,0,2668.0,2.9422
-117.64,2.0,1,0,0,0,4651.500000000011,6.15921
-121.92,32.0,1,0,0,0,1260.0,6.15921
-122.41,49.0,0,0,1,0,1852.0,3.495
-122.22,44.0,0,0,1,0,1678.0,2.0801
-120.59,36.0,0,1,0,0,941.0,5.6945
-118.77,6.0,1,0,0,0,4651.500000000011,6.15921
-121.36,16.0,0,1,0,0,941.0,4.0221
-122.14,27.0,0,0,1,0,3794.0,3.2891
-122.88,20.0,1,0,0,0,3404.0,5.0574
-117.85,34.0,1,0,0,0,1593.0,3.825
-118.47,31.0,1,0,0,0,1312.0,2.0714
-122.03,23.0,0,0,1,0,3318.0,6.15921
-118.47,34.0,1,0,0,0,3646.0,6.15921
-116.52,18.0,0,1,0,0,4454.0,4.57
-121.85,12.0,1,0,0,0,4651.500000000011,5.2415
-117.87,16.0,1,0,0,0,1332.0,3.0227
-118.31,47.0,1,0,0,0,1315.0,1.9038
-117.65,41.0,0,1,0,0,1171.0,2.25
-117.99,34.0,1,0,0,0,1948.0,4.9777
-122.18,43.0,0,0,1,0,1985.0,3.4205
-119.13,5.0,0,1,0,0,4651.500000000011,5.1457
-118.32,43.0,1,0,0,0,1615.0,1.9038
-117.37,40.0,0,1,0,0,1166.0,1.95
-122.24,47.0,0,0,1,0,2046.0,2.6292
-118.13,21.0,1,0,0,0,3862.0,2.7816
-121.63,22.0,0,1,0,0,2598.0,2.8182
-117.84,34.0,1,0,0,0,2004.0,3.59
-121.81,34.0,1,0,0,0,2218.0,6.15921
-122.11,32.0,0,0,1,0,3058.0,6.15921
-119.39,30.0,0,1,0,0,1669.0,3.3869
-117.13,31.0,0,0,0,1,2336.0,2.5872
-120.07,20.0,0,1,0,0,3729.0,4.962
-118.0,28.0,1,0,0,0,2401.0,3.5139
-122.29,52.0,0,0,1,0,2178.0,5.0551
-117.96,23.0,1,0,0,0,3929.0,6.15921
-122.32,34.0,0,0,1,0,2070.0,4.0417
-121.35,5.0,0,1,0,0,4651.500000000011,3.5802
-118.0,18.0,1,0,0,0,3679.0,3.6531
-117.93,15.0,1,0,0,0,1206.0,3.9219
-122.1,36.0,0,0,1,0,1860.0,5.0871
-122.46,48.0,0,0,0,1,1690.0,3.2875
-117.38,52.0,0,1,0,0,2274.0,2.0284
-117.33,18.0,0,1,0,0,3009.0,1.9038
-118.46,52.0,1,0,0,0,1158.0,3.5234
-120.27,36.0,0,1,0,0,1219.0,1.9464
-117.99,35.0,1,0,0,0,2301.0,3.9566
-118.02,11.0,0,0,0,1,3969.0,4.3409
-118.22,35.0,1,0,0,0,4003.0,4.1213
-118.15,52.0,1,0,0,0,1925.0,1.9038
-118.3,46.0,1,0,0,0,1425.0,3.375
-117.95,34.0,1,0,0,0,2278.0,3.125
-121.74,22.0,0,1,0,0,1910.0,4.8173
-117.08,15.0,1,0,0,0,3023.0,3.3724
-119.09,17.0,0,1,0,0,941.0,2.0
-118.11,33.0,1,0,0,0,2125.0,3.6397
-122.43,52.0,0,0,1,0,2206.0,3.7105
-118.36,34.0,0,0,0,1,2629.0,6.15921
-119.74,27.0,0,1,0,0,4049.0,2.2467
-118.35,21.0,1,0,0,0,2714.0,1.9038
-116.76,14.0,0,1,0,0,3959.0,2.8214
-117.88,17.0,1,0,0,0,4651.500000000011,3.4835
-118.07,26.0,1,0,0,0,4422.0,6.15921
-115.6,3.0,0,1,0,0,1629.0,4.1293
-122.42,52.0,0,0,1,0,2713.0,4.6547
-122.03,16.0,0,1,0,0,1104.0,5.4074
-121.92,52.0,1,0,0,0,2125.0,5.2831
-117.04,26.0,1,0,0,0,4263.0,2.734
-122.05,35.0,1,0,0,0,1365.0,5.6533
-118.01,29.0,1,0,0,0,3061.0,4.6326
-121.9,18.0,1,0,0,0,4651.500000000011,6.15921
-117.94,35.0,1,0,0,0,2159.0,5.3738
-118.84,16.0,1,0,0,0,4651.500000000011,5.2361
-123.63,19.0,1,0,0,0,1797.0,1.9038
-118.34,47.0,1,0,0,0,2649.0,2.3882
-120.81,29.0,0,1,0,0,2259.0,2.3314
-121.96,20.0,1,0,0,0,1032.0,4.5062
-121.87,28.0,0,1,0,0,1812.0,4.9879
-120.06,19.0,0,1,0,0,2967.0,4.0714
-117.34,24.0,0,0,0,1,1006.0,2.25
-118.25,35.0,1,0,0,0,1405.0,1.9038
-118.18,44.0,0,0,0,1,1497.0,5.0052
-117.72,13.0,1,0,0,0,4651.500000000011,4.9821
-118.09,42.0,1,0,0,0,991.0,4.0926
-117.9,27.0,1,0,0,0,1702.0,3.7917
-117.94,24.0,1,0,0,0,1097.0,1.9038
-117.98,29.0,1,0,0,0,3443.0,4.7404
-119.0,35.0,0,1,0,0,1164.0,1.9038
-118.45,13.0,1,0,0,0,4284.0,1.9038
-118.15,42.0,1,0,0,0,1481.0,2.6806
-118.32,46.0,1,0,0,0,2038.0,2.4196
-117.62,16.0,0,1,0,0,4651.500000000011,2.5677
-122.68,8.0,1,0,0,0,4651.500000000011,4.3278
-117.88,16.0,1,0,0,0,4651.500000000011,4.7589
-117.21,21.0,1,0,0,0,3765.0,4.8152
-122.24,19.0,0,0,0,1,941.0,2.5833
-120.97,19.0,0,1,0,0,3725.0,5.7476
-117.23,28.0,0,0,0,1,1508.0,3.8026
-118.18,39.0,0,0,0,1,3622.0,3.3125
-117.28,38.0,0,0,0,1,1267.0,4.3403
-122.04,23.0,1,0,0,0,2590.0,3.16
-117.35,10.0,1,0,0,0,941.0,4.2788
-122.23,14.0,0,1,0,0,2297.0,1.9038
-118.31,18.0,0,1,0,0,2327.0,1.9038
-121.29,49.0,0,1,0,0,2501.0,2.5043
-118.12,33.0,1,0,0,0,3099.0,3.183
-117.28,16.0,0,1,0,0,3498.0,2.3229
-117.29,24.0,0,1,0,0,1451.0,1.9038
-118.93,8.0,0,1,0,0,941.0,4.0332
-118.15,52.0,1,0,0,0,1000.0,4.2981
-120.45,19.0,0,1,0,0,3136.0,3.6471
-118.25,52.0,1,0,0,0,2050.0,3.5603
-117.76,3.0,1,0,0,0,4651.500000000011,6.15921
-119.51,14.0,0,1,0,0,941.0,3.5893
-117.21,16.0,1,0,0,0,4651.500000000011,2.1848
-118.28,31.0,1,0,0,0,2017.0,1.9219
-118.99,27.0,0,1,0,0,1615.0,1.9038
-122.17,40.0,0,0,1,0,1685.0,1.9038
-117.97,36.0,1,0,0,0,1870.0,4.1205
-121.9,5.0,0,1,0,0,1560.0,3.6154
-117.01,7.0,0,0,0,1,2327.0,3.3553
-117.98,34.0,1,0,0,0,1038.0,4.9219
-119.61,42.0,0,1,0,0,2242.0,1.9038
-119.45,28.0,0,1,0,0,1274.0,3.825
-120.81,42.0,0,1,0,0,1276.0,2.7273
-122.27,21.0,0,0,1,0,941.0,1.9038
-122.13,25.0,0,0,1,0,1134.0,6.15921
-122.05,27.0,1,0,0,0,3885.0,6.15921
-117.87,16.0,1,0,0,0,1545.0,4.5112
-122.17,46.0,0,0,1,0,1026.0,3.0298
-122.09,37.0,0,0,1,0,1550.0,5.0222
-122.5,52.0,0,0,1,0,2433.0,4.125
-118.49,31.0,1,0,0,0,3073.0,4.8984
-116.5,10.0,0,1,0,0,4651.500000000011,1.9038
-118.94,16.0,1,0,0,0,3746.0,6.15921
-117.46,18.0,0,1,0,0,3830.0,3.6602
-118.5,52.0,1,0,0,0,1711.0,6.15921
-117.92,27.0,1,0,0,0,2558.0,6.15921
-122.39,52.0,0,0,1,0,1877.0,3.9722
-118.32,35.0,1,0,0,0,2924.0,3.8287
-122.36,32.0,0,0,0,1,4651.500000000011,6.15921
-118.4,27.0,1,0,0,0,941.0,2.4135
-118.04,32.0,1,0,0,0,1252.0,2.6579
-124.18,33.0,0,0,0,1,1076.0,2.5096
-118.02,29.0,0,1,0,0,2741.0,3.6944
-118.63,32.0,1,0,0,0,3568.0,5.1529
-118.2,36.0,1,0,0,0,1441.0,2.1793
-118.05,17.0,1,0,0,0,1875.0,5.2589
-121.99,19.0,0,0,0,1,4651.500000000011,3.1914
-122.71,41.0,1,0,0,0,1974.0,2.905
-118.33,48.0,1,0,0,0,2437.0,2.628
-118.26,36.0,1,0,0,0,3503.0,3.8448
-117.17,38.0,0,0,0,1,4651.500000000011,3.654
-118.49,30.0,1,0,0,0,1756.0,5.0325
-119.11,37.0,0,1,0,0,2044.0,2.9453
-118.47,25.0,1,0,0,0,2689.0,3.5909
-121.8,17.0,0,1,0,0,3956.0,5.4324
-118.28,46.0,1,0,0,0,1156.0,4.2019
-122.04,21.0,0,0,1,0,4651.500000000011,2.5841
-116.18,25.0,0,1,0,0,2888.0,2.2141
-118.37,19.0,1,0,0,0,2890.0,2.6696
-118.55,31.0,1,0,0,0,1856.0,4.3654
-117.64,13.0,1,0,0,0,4651.500000000011,5.536
-119.93,15.0,0,1,0,0,2061.0,2.2417
-120.88,25.0,0,1,0,0,1374.0,2.5476
-118.28,41.0,0,0,0,1,1305.0,2.45
-118.25,37.0,1,0,0,0,2119.0,1.9605
-122.43,52.0,0,0,1,0,2637.0,3.8846
-117.69,4.0,1,0,0,0,2142.0,3.4455
-118.32,28.0,1,0,0,0,2142.0,4.8438
-121.61,39.0,1,0,0,0,3260.0,2.5224
-118.29,39.0,0,0,0,1,2651.0,3.274
-122.08,36.0,0,0,1,0,1340.0,3.8
-122.42,27.0,0,0,1,0,1728.0,1.9038
-117.92,32.0,1,0,0,0,1632.0,5.3986
-121.2,18.0,0,1,0,0,3415.0,4.4423
-119.99,23.0,0,1,0,0,1882.0,2.9091
-122.7,26.0,1,0,0,0,2011.0,1.9038
-120.42,19.0,1,0,0,0,2298.0,2.212
-118.06,25.0,1,0,0,0,3497.0,5.4216
-120.23,14.0,0,1,0,0,1954.0,3.1523
-117.21,22.0,1,0,0,0,3337.0,5.04
-118.26,30.0,1,0,0,0,941.0,2.5227
-118.39,39.0,1,0,0,0,3299.0,3.3295
-122.86,31.0,1,0,0,0,1534.0,3.4471
-118.86,38.0,0,1,0,0,941.0,4.125
-117.88,33.0,1,0,0,0,3713.0,4.0023
-117.97,34.0,1,0,0,0,2138.0,3.6006
-118.3,47.0,1,0,0,0,2212.0,1.9853
-118.18,36.0,0,0,0,1,1697.0,1.9038
-119.78,14.0,0,1,0,0,1287.0,3.1667
-117.17,5.0,0,1,0,0,1473.0,4.875
-117.48,14.0,0,1,0,0,4651.500000000011,4.7295
-118.27,45.0,1,0,0,0,941.0,1.9038
-119.04,17.0,0,1,0,0,2623.0,1.9038
-118.77,26.0,1,0,0,0,3038.0,5.6385
-122.32,40.0,0,0,1,0,1141.0,3.9464
-117.98,22.0,1,0,0,0,3236.0,4.0955
-118.58,35.0,1,0,0,0,1917.0,4.8929
-119.08,30.0,0,1,0,0,1677.0,2.4554
-117.29,11.0,0,1,0,0,4651.500000000011,1.9038
-122.42,17.0,0,0,1,0,1257.0,1.9038
-117.3,25.0,0,1,0,0,2546.0,3.2596
-122.31,19.0,0,0,1,0,4187.0,4.5293
-117.87,26.0,1,0,0,0,3521.0,6.15921
-121.8,10.0,1,0,0,0,3301.0,6.15921
-118.05,41.0,1,0,0,0,1406.0,2.0147
-118.25,36.0,1,0,0,0,2452.0,1.9038
-121.37,14.0,0,1,0,0,3658.0,4.76
-118.24,52.0,1,0,0,0,941.0,4.025
-123.19,16.0,1,0,0,0,2577.0,2.6012
-119.68,28.0,0,1,0,0,1325.0,2.5833
-122.19,43.0,0,0,1,0,941.0,2.5139
-118.04,50.0,1,0,0,0,1951.0,3.0
-118.09,32.0,1,0,0,0,1083.0,3.5583
-118.09,38.0,1,0,0,0,1713.0,5.6152
-119.81,22.0,0,0,0,1,3488.0,6.15921
-118.97,38.0,0,1,0,0,2121.0,2.774
-119.46,18.0,0,1,0,0,1404.0,3.9844
-121.67,8.0,0,1,0,0,2411.0,2.1513
-121.32,46.0,0,1,0,0,1832.0,2.0398
-118.25,24.0,1,0,0,0,4651.500000000011,2.5668
-122.28,52.0,0,0,1,0,1238.0,1.9038
-117.07,38.0,0,0,0,1,1486.0,4.6477
-116.88,52.0,0,1,0,0,3419.0,3.9028
-121.3,29.0,0,1,0,0,2289.0,3.2788
-121.57,28.0,0,1,0,0,1442.0,1.9038
-120.48,26.0,0,0,0,1,3069.0,4.3162
-117.11,21.0,0,0,0,1,2894.0,2.2755
-118.28,44.0,0,0,0,1,1853.0,1.9038
-122.45,49.0,0,0,0,1,2244.0,4.7639
-123.02,35.0,1,0,0,0,2157.0,3.2315
-118.33,49.0,1,0,0,0,1969.0,3.8462
-117.91,52.0,1,0,0,0,2031.0,2.9076
-117.76,15.0,1,0,0,0,1010.0,3.2229
-122.14,27.0,0,0,1,0,2229.0,4.8304
-118.31,36.0,0,0,0,1,2464.0,4.5074
-118.45,24.0,1,0,0,0,3442.0,2.0699
-122.82,22.0,1,0,0,0,1288.0,3.625
-119.75,15.0,0,1,0,0,2793.0,4.9292
-122.25,52.0,0,0,1,0,1758.0,3.1691
-119.27,39.0,0,1,0,0,2649.0,2.3533
-121.99,33.0,1,0,0,0,2321.0,4.9091
-120.45,32.0,1,0,0,0,1574.0,1.9038
-116.98,40.0,0,1,0,0,2277.0,1.9472
-118.0,34.0,0,1,0,0,2249.0,3.4005
-118.36,36.0,1,0,0,0,1390.0,4.8906
-118.78,9.0,0,0,0,1,4651.500000000011,6.15921
-117.84,26.0,1,0,0,0,3350.0,3.5195
-122.26,17.0,0,1,0,0,1885.0,2.1607
-117.32,38.0,0,1,0,0,1462.0,2.2604
-118.08,31.0,1,0,0,0,2906.0,4.8448
-117.31,14.0,0,1,0,0,3019.0,1.9038
-120.35,29.0,0,1,0,0,1986.0,4.0278
-121.48,24.0,0,1,0,0,979.0,2.5926
-121.97,17.0,1,0,0,0,3279.0,6.15921
-118.15,44.0,1,0,0,0,941.0,2.0536
-118.37,15.0,1,0,0,0,3327.0,2.3784
-122.01,23.0,1,0,0,0,4651.500000000011,6.15921
-121.01,12.0,0,1,0,0,4651.500000000011,3.2447
-117.77,16.0,1,0,0,0,1666.0,2.1406
-117.79,16.0,1,0,0,0,4651.500000000011,6.15921
-117.86,31.0,1,0,0,0,1194.0,2.3333
-118.27,36.0,1,0,0,0,1832.0,3.0521
-118.47,26.0,1,0,0,0,4651.500000000011,4.801
-117.3,16.0,0,0,0,1,3147.0,3.5585
-117.69,5.0,0,1,0,0,4459.0,4.0096
-117.09,33.0,0,0,0,1,1096.0,1.9038
-118.59,28.0,0,1,0,0,1491.0,1.9038
-120.23,14.0,0,1,0,0,1781.0,2.46
-117.89,17.0,1,0,0,0,1671.0,6.15921
